Name,Age,Position,Finishing,Passing,Pacing,Defending,Keeping,Attacking,Defensive,Level,Overall
Dr. Luiz Gustavo Cavalcanti,30,Meio-campista,239.6,296.0,232.8,236.0,0.0,768.4000000000001,468.8,2,1237.2
Emanuel da Luz,29,Atacante,564.0,531.0,575.0,520.0,0.0,1670.0,1095.0,5,2765.0
Lucca da Cruz,21,Atacante,390.0,334.0,363.0,324.0,0.0,1087.0,687.0,3,1774.0
Caio Martins,33,Goleiro,0.0,131.0,121.0,123.5,211.0,252.0,455.5,1,707.5
Luiz Felipe Teixeira,26,Zagueiro,310.5,336.0,333.0,424.8,0.0,979.5,757.8,3,1737.3
Diogo Barbosa,34,Zagueiro,111.1,124.0,127.0,231.20000000000002,0.0,362.1,358.20000000000005,1,720.3000000000001
Fernando Ferreira,26,Lateral,334.4,354.0,338.4,369.0,0.0,1026.8,707.4,3,1734.1999999999998
Diego Caldeira,24,Lateral,126.4,152.5,136.0,172.0,0.0,414.9,308.0,1,722.9
Renan Dias,35,Meio-campista,236.0,260.0,227.2,233.0,0.0,723.2,460.2,2,1183.4
Pedro Miguel Jesus,21,Meio-campista,154.0,176.0,132.0,135.0,0.0,462.0,267.0,1,729.0
Bruno Nascimento,28,Meio-campista,260.0,300.0,240.0,235.0,0.0,800.0,475.0,2,1275.0
Samuel Fogaça,32,Meio-campista,348.0,370.0,336.8,331.0,0.0,1054.8,667.8,3,1722.6
Ian Ramos,28,Atacante,178.0,136.0,172.0,123.5,0.0,486.0,295.5,1,781.5
João Lucas da Luz,32,Atacante,360.0,340.0,364.5,319.0,0.0,1064.5,683.5,3,1748.0
Benício Costa,29,Goleiro,0.0,144.0,123.0,124.5,217.0,267.0,464.5,1,731.5
Ryan Caldeira,32,Zagueiro,413.8,428.5,424.0,560.0,0.0,1266.3,984.0,4,2250.3
Bernardo Cardoso,31,Zagueiro,310.5,325.5,328.5,460.0,0.0,964.5,788.5,3,1753.0
Carlos Eduardo Cunha,29,Lateral,136.0,166.0,154.0,175.0,0.0,456.0,329.0,1,785.0
Dr. Rodrigo Lima,22,Lateral,228.0,251.0,243.2,267.5,0.0,722.2,510.7,2,1232.9
Samuel da Cruz,31,Meio-campista,152.8,162.0,128.8,140.0,0.0,443.6,268.8,1,712.4000000000001
Alexandre Nogueira,24,Meio-campista,150.4,190.0,134.4,145.0,0.0,474.79999999999995,279.4,1,754.1999999999999
Lorenzo Alves,26,Meio-campista,158.8,172.0,126.4,142.0,0.0,457.20000000000005,268.4,1,725.6
Arthur Novaes,31,Meio-campista,244.4,292.0,238.4,241.0,0.0,774.8,479.4,2,1254.1999999999998
Caio Nogueira,28,Atacante,298.0,245.0,272.0,216.5,0.0,815.0,488.5,2,1303.5
Breno Ferreira,34,Atacante,366.0,341.0,357.0,322.0,0.0,1064.0,679.0,3,1743.0
Dr. Luiz Felipe Dias,24,Goleiro,0.0,135.0,122.0,123.0,238.0,257.0,483.0,1,740.0
Sr. Pedro Lucas da Costa,30,Zagueiro,514.1,529.25,537.5,621.6,0.0,1580.85,1159.1,5,2739.95
Enzo Rodrigues,24,Zagueiro,212.6,228.5,230.75,337.6,0.0,671.85,568.35,2,1240.2
Ian Farias,33,Lateral,134.4,170.5,138.4,152.5,0.0,443.29999999999995,290.9,1,734.1999999999999
Thomas Cardoso,33,Lateral,227.2,272.0,249.2,261.5,0.0,748.4,510.7,2,1259.1
Isaac Azevedo,29,Meio-campista,248.0,274.0,224.8,234.0,0.0,746.8,458.8,2,1205.6
Caio Rezende,27,Meio-campista,340.8,368.0,326.4,338.0,0.0,1035.1999999999998,664.4,3,1699.6
Nathan Silva,21,Meio-campista,246.8,260.0,228.8,239.0,0.0,735.6,467.8,2,1203.4
Miguel Barbosa,25,Meio-campista,552.8,596.0,532.0,537.0,0.0,1680.8,1069.0,5,2749.8
Francisco Nascimento,29,Atacante,580.0,536.0,570.5,523.0,0.0,1686.5,1093.5,5,2780.0
Erick Lopes,32,Atacante,180.0,141.0,149.5,124.0,0.0,470.5,273.5,1,744.0
Leonardo Araújo,29,Goleiro,0.0,233.0,215.5,223.0,326.0,448.5,764.5,2,1213.0
Vicente Almeida,32,Zagueiro,210.8,236.0,234.5,328.0,0.0,681.3,562.5,2,1243.8
Vinicius Ribeiro,28,Zagueiro,109.3,130.75,124.0,218.4,0.0,364.05,342.4,1,706.45
Arthur Pinto,22,Lateral,137.6,164.5,143.2,167.5,0.0,445.3,310.7,1,756.0
Carlos Eduardo Santos,32,Lateral,225.6,246.5,260.0,261.5,0.0,732.1,521.5,2,1253.6
Danilo Martins,31,Meio-campista,243.2,292.0,239.2,237.0,0.0,774.4000000000001,476.2,2,1250.6000000000001
Noah Melo,29,Meio-campista,355.2,386.0,332.0,333.0,0.0,1073.2,665.0,3,1738.2
Luigi da Cunha,31,Meio-campista,350.4,386.0,335.2,347.0,0.0,1071.6,682.2,3,1753.8
Pedro Oliveira,31,Meio-campista,238.4,288.0,232.0,235.0,0.0,758.4,467.0,2,1225.4
Lorenzo Ferreira,21,Atacante,274.0,244.0,264.5,220.5,0.0,782.5,485.0,2,1267.5
João Guilherme Oliveira,24,Atacante,274.0,233.0,266.0,219.5,0.0,773.0,485.5,2,1258.5
Alexandre Ribeiro,26,Goleiro,0.0,550.0,516.0,519.5,650.0,1066.0,1685.5,5,2751.5
Danilo da Rosa,29,Zagueiro,113.5,134.5,132.25,205.60000000000002,0.0,380.25,337.85,1,718.1
Felipe Farias,35,Zagueiro,213.8,236.75,232.25,315.2,0.0,682.8,547.45,2,1230.25
Pietro Barbosa,27,Lateral,127.2,166.0,138.4,170.5,0.0,431.6,308.9,1,740.5
Sr. Pedro Lucas Dias,27,Lateral,139.2,175.0,151.6,175.0,0.0,465.79999999999995,326.6,1,792.4
Danilo Lopes,23,Meio-campista,344.4,364.0,329.6,331.0,0.0,1038.0,660.6,3,1698.6
Pedro Lucas da Conceição,29,Meio-campista,158.8,184.0,132.8,143.0,0.0,475.6,275.8,1,751.4000000000001
Carlos Eduardo da Rosa,32,Meio-campista,237.2,280.0,226.4,250.0,0.0,743.6,476.4,2,1220.0
Isaac da Mota,30,Meio-campista,155.2,194.0,132.0,141.0,0.0,481.2,273.0,1,754.2
Vitor Gabriel da Rosa,29,Atacante,178.0,134.0,149.5,121.0,0.0,461.5,270.5,1,732.0
Guilherme da Cruz,30,Atacante,392.0,334.0,355.5,322.5,0.0,1081.5,678.0,3,1759.5
Nicolas da Costa,23,Goleiro,0.0,546.0,522.5,518.5,650.0,1068.5,1691.0,5,2759.5
Nathan da Mota,26,Zagueiro,109.0,133.75,129.25,244.0,0.0,372.0,373.25,1,745.25
Rodrigo Gonçalves,22,Zagueiro,111.7,130.0,129.25,256.8,0.0,370.95,386.05,1,757.0
Benjamin Aragão,30,Lateral,428.0,475.0,438.4,445.0,0.0,1341.4,883.4,4,2224.8
Luiz Felipe Nogueira,20,Lateral,228.0,267.5,242.0,258.5,0.0,737.5,500.5,2,1238.0
Luiz Fernando Cavalcanti,27,Meio-campista,145.6,170.0,136.0,142.0,0.0,451.6,278.0,1,729.6
Kevin Barbosa,34,Meio-campista,158.8,192.0,133.6,137.0,0.0,484.4,270.6,1,755.0
Dr. João Felipe Melo,31,Meio-campista,343.2,400.0,332.8,348.0,0.0,1076.0,680.8,3,1756.8
Sr. Otávio Moreira,20,Meio-campista,150.4,160.0,136.0,149.0,0.0,446.4,285.0,1,731.4
João Lucas Azevedo,28,Atacante,474.0,432.0,467.5,416.5,0.0,1373.5,884.0,4,2257.5
Dr. Luiz Fernando Ferreira,20,Atacante,292.0,240.0,267.5,216.0,0.0,799.5,483.5,2,1283.0
Yago Gonçalves,30,Goleiro,0.0,450.0,420.0,425.0,511.0,870.0,1356.0,4,2226.0
Sr. Juan da Luz,31,Zagueiro,310.5,332.25,330.75,453.6,0.0,973.5,784.35,3,1757.85
João Pedro Castro,34,Zagueiro,314.1,324.0,327.0,418.4,0.0,965.1,745.4,3,1710.5
Nathan Campos,27,Lateral,133.6,146.5,157.6,169.0,0.0,437.70000000000005,326.6,1,764.3000000000001
Gabriel Silva,35,Lateral,424.0,454.0,456.4,469.0,0.0,1334.4,925.4,4,2259.8
Juan Silveira,24,Meio-campista,151.6,196.0,138.4,130.0,0.0,486.0,268.4,1,754.4
Diego da Rocha,32,Meio-campista,143.2,162.0,131.2,146.0,0.0,436.4,277.2,1,713.5999999999999
Dr. Leandro da Mata,25,Meio-campista,148.0,192.0,125.6,134.0,0.0,465.6,259.6,1,725.2
Sr. Erick da Conceição,26,Meio-campista,142.0,164.0,138.4,149.0,0.0,444.4,287.4,1,731.8
Sr. Noah Moreira,25,Atacante,286.0,231.0,266.0,217.0,0.0,783.0,483.0,2,1266.0
Joaquim Pires,20,Atacante,394.0,339.0,370.5,323.0,0.0,1103.5,693.5,3,1797.0
Antônio Martins,23,Goleiro,0.0,133.0,115.5,123.0,196.0,248.5,434.5,1,683.0
Erick Sales,33,Zagueiro,213.8,222.5,227.75,318.4,0.0,664.05,546.15,2,1210.1999999999998
Dr. Ryan Rodrigues,31,Zagueiro,413.5,437.5,427.0,534.4,0.0,1278.0,961.4,4,2239.4
João Guilherme Lopes,21,Lateral,340.0,361.5,337.2,373.5,0.0,1038.7,710.7,3,1749.4
João Vitor Farias,25,Lateral,238.4,248.0,248.0,255.5,0.0,734.4,503.5,2,1237.9
Rodrigo Jesus,23,Meio-campista,349.2,366.0,326.4,348.0,0.0,1041.6,674.4,3,1716.0
Leandro Silveira,32,Meio-campista,139.6,194.0,131.2,150.0,0.0,464.8,281.2,1,746.0
João Pedro Porto,34,Meio-campista,355.2,370.0,332.0,349.0,0.0,1057.2,681.0,3,1738.2
Pedro Miguel Farias,30,Meio-campista,342.0,396.0,327.2,333.0,0.0,1065.2,660.2,3,1725.4
Renan Freitas,25,Atacante,180.0,139.0,172.0,124.0,0.0,491.0,296.0,1,787.0
Emanuel Teixeira,26,Atacante,466.0,443.0,457.0,423.0,0.0,1366.0,880.0,4,2246.0
Breno Martins,25,Goleiro,0.0,141.0,118.5,117.0,241.0,259.5,476.5,1,736.0
Francisco Mendes,31,Zagueiro,112.3,124.75,133.75,224.8,0.0,370.8,358.55,1,729.35
Otávio Moreira,25,Zagueiro,312.0,328.5,324.0,450.4,0.0,964.5,774.4,3,1738.9
Augusto da Mata,30,Lateral,126.4,158.5,137.2,166.0,0.0,422.09999999999997,303.2,1,725.3
Dr. Alexandre Barros,35,Lateral,226.4,261.5,254.0,254.0,0.0,741.9,508.0,2,1249.9
Rodrigo da Mota,27,Meio-campista,349.2,364.0,327.2,340.0,0.0,1040.4,667.2,3,1707.6000000000001
Sr. Guilherme Moraes,26,Meio-campista,139.6,188.0,135.2,134.0,0.0,462.8,269.2,1,732.0
Sr. Ryan Duarte,29,Meio-campista,140.8,186.0,130.4,136.0,0.0,457.20000000000005,266.4,1,723.6
Kevin Azevedo,33,Meio-campista,244.4,288.0,226.4,250.0,0.0,758.8,476.4,2,1235.1999999999998
Ian Nascimento,28,Atacante,194.0,146.0,146.5,125.0,0.0,486.5,271.5,1,758.0
Vitor Gabriel Almeida,28,Atacante,568.0,544.0,572.0,517.5,0.0,1684.0,1089.5,5,2773.5
Dr. Vitor Mendes,29,Goleiro,0.0,440.0,423.5,423.0,541.0,863.5,1387.5,4,2251.0
Enrico Almeida,32,Zagueiro,212.0,235.25,224.0,356.8,0.0,671.25,580.8,2,1252.05
Sr. Raul Nascimento,35,Zagueiro,311.4,327.0,336.0,405.6,0.0,974.4,741.6,3,1716.0
Davi Souza,29,Lateral,136.8,158.5,160.0,154.0,0.0,455.3,314.0,1,769.3
Yago Fogaça,30,Lateral,133.6,166.0,137.2,157.0,0.0,436.8,294.2,1,731.0
Thales Silva,22,Meio-campista,138.4,174.0,139.2,143.0,0.0,451.59999999999997,282.2,1,733.8
Enzo Gabriel da Mota,32,Meio-campista,344.4,362.0,333.6,347.0,0.0,1040.0,680.6,3,1720.6
Pedro Henrique Nascimento,26,Meio-campista,245.6,274.0,232.0,234.0,0.0,751.6,466.0,2,1217.6
Fernando Lima,26,Meio-campista,450.4,484.0,437.6,432.0,0.0,1372.0,869.6,4,2241.6
Thiago Sales,32,Atacante,278.0,243.0,267.5,217.5,0.0,788.5,485.0,2,1273.5
Kaique Nunes,21,Atacante,266.0,232.0,254.0,222.5,0.0,752.0,476.5,2,1228.5
Luiz Miguel da Cunha,27,Goleiro,0.0,149.0,120.5,122.0,235.0,269.5,477.5,1,747.0
João Freitas,32,Zagueiro,309.6,334.5,324.75,437.6,0.0,968.85,762.35,3,1731.2
Murilo Vieira,28,Zagueiro,114.1,125.5,124.75,253.60000000000002,0.0,364.35,378.35,1,742.7
Isaac Duarte,35,Lateral,224.8,252.5,239.6,270.5,0.0,716.9,510.1,2,1227.0
Joaquim Barros,23,Lateral,236.0,251.0,252.8,258.5,0.0,739.8,511.3,2,1251.1
Kevin Nogueira,23,Meio-campista,445.6,470.0,428.8,439.0,0.0,1344.4,867.8,4,2212.2
Levi Dias,33,Meio-campista,354.0,394.0,332.8,330.0,0.0,1080.8,662.8,3,1743.6
Lucca Rezende,24,Meio-campista,542.0,568.0,538.4,532.0,0.0,1648.4,1070.4,5,2718.8
Leonardo Rezende,34,Meio-campista,146.8,160.0,127.2,141.0,0.0,434.0,268.2,1,702.2
Benício Lopes,30,Atacante,160.0,142.0,166.0,117.5,0.0,468.0,283.5,1,751.5
Sr. Caio das Neves,29,Atacante,160.0,144.0,170.5,125.0,0.0,474.5,295.5,1,770.0
Francisco Melo,20,Goleiro,0.0,245.0,224.5,223.5,341.0,469.5,789.0,2,1258.5
Dr. Enzo Dias,27,Zagueiro,111.7,133.0,129.25,247.20000000000002,0.0,373.95,376.45000000000005,1,750.4000000000001
Dr. Enzo Cunha,31,Zagueiro,413.2,436.75,434.5,534.4,0.0,1284.45,968.9,4,2253.35
André Nunes,32,Lateral,228.8,257.0,256.4,252.5,0.0,742.2,508.9,2,1251.1
Thiago da Paz,22,Lateral,334.4,355.5,345.6,351.0,0.0,1035.5,696.6,3,1732.1
Luiz Felipe Cardoso,20,Meio-campista,340.8,388.0,328.8,338.0,0.0,1057.6,666.8,3,1724.3999999999999
Leandro Ramos,21,Meio-campista,138.4,192.0,124.0,137.0,0.0,454.4,261.0,1,715.4
Kaique Nogueira,33,Meio-campista,145.6,178.0,124.8,139.0,0.0,448.40000000000003,263.8,1,712.2
Leandro Oliveira,30,Meio-campista,157.6,166.0,129.6,140.0,0.0,453.20000000000005,269.6,1,722.8000000000001
Rafael da Costa,34,Atacante,584.0,539.0,552.5,521.0,0.0,1675.5,1073.5,5,2749.0
Dr. Luiz Otávio Oliveira,27,Atacante,188.0,130.0,175.0,117.5,0.0,493.0,292.5,1,785.5
Bruno Nogueira,30,Goleiro,0.0,141.0,117.5,117.5,229.0,258.5,464.0,1,722.5
Luigi Novaes,30,Zagueiro,312.3,323.25,330.0,412.0,0.0,965.55,742.0,3,1707.55
Gustavo Henrique Cavalcanti,21,Zagueiro,209.6,230.0,237.5,296.0,0.0,677.1,533.5,2,1210.6
Heitor Barros,20,Lateral,129.6,167.5,144.4,152.5,0.0,441.5,296.9,1,738.4
Cauã Dias,26,Lateral,139.2,164.5,144.4,146.5,0.0,448.1,290.9,1,739.0
Gustavo Henrique Farias,29,Meio-campista,437.2,496.0,434.4,435.0,0.0,1367.6,869.4,4,2237.0
Yago Cardoso,35,Meio-campista,160.0,166.0,140.0,147.0,0.0,466.0,287.0,1,753.0
Yuri Santos,35,Meio-campista,258.8,300.0,228.8,237.0,0.0,787.5999999999999,465.8,2,1253.3999999999999
Eduardo Almeida,21,Meio-campista,139.6,178.0,132.8,139.0,0.0,450.40000000000003,271.8,1,722.2
Dr. Leandro Ramos,34,Atacante,190.0,136.0,170.5,124.5,0.0,496.5,295.0,1,791.5
João Gabriel da Mata,33,Atacante,470.0,436.0,470.5,420.5,0.0,1376.5,891.0,4,2267.5
Dr. Felipe Aragão,35,Goleiro,0.0,530.0,522.0,524.0,647.0,1052.0,1693.0,5,2745.0
Eduardo Monteiro,25,Zagueiro,313.2,332.25,333.0,415.2,0.0,978.45,748.2,3,1726.65
Paulo Azevedo,28,Zagueiro,111.1,127.0,127.75,218.4,0.0,365.85,346.15,1,712.0
Caio Jesus,22,Lateral,229.6,266.0,246.8,270.5,0.0,742.4000000000001,517.3,2,1259.7
Sr. João Pedro Nunes,24,Lateral,128.0,149.5,155.2,148.0,0.0,432.7,303.2,1,735.9
João Guilherme Novaes,35,Meio-campista,158.8,186.0,125.6,145.0,0.0,470.4,270.6,1,741.0
Guilherme Jesus,22,Meio-campista,454.0,486.0,424.8,433.0,0.0,1364.8,857.8,4,2222.6
Dr. Arthur da Paz,20,Meio-campista,151.6,192.0,126.4,142.0,0.0,470.0,268.4,1,738.4
Joaquim Cardoso,35,Meio-campista,246.8,280.0,239.2,239.0,0.0,766.0,478.2,2,1244.2
Sr. Lorenzo Monteiro,24,Atacante,266.0,248.0,267.5,217.0,0.0,781.5,484.5,2,1266.0
João Miguel da Luz,29,Atacante,184.0,146.0,157.0,123.5,0.0,487.0,280.5,1,767.5
Leonardo da Luz,30,Goleiro,0.0,450.0,415.5,423.0,517.0,865.5,1355.5,4,2221.0
Enzo Fogaça,30,Zagueiro,212.9,235.25,235.25,360.0,0.0,683.4,595.25,2,1278.65
Dr. João Miguel Oliveira,32,Zagueiro,414.4,425.5,436.0,496.0,0.0,1275.9,932.0,4,2207.9
Sr. Kevin Peixoto,21,Lateral,328.0,363.0,339.6,364.5,0.0,1030.6,704.1,3,1734.6999999999998
Davi Lucca Teixeira,20,Lateral,235.2,252.5,257.6,257.0,0.0,745.3,514.6,2,1259.9
Davi Lucca Farias,34,Meio-campista,256.4,300.0,228.8,241.0,0.0,785.2,469.8,2,1255.0
Calebe da Costa,23,Meio-campista,456.4,496.0,429.6,446.0,0.0,1382.0,875.6,4,2257.6
Benjamin Fogaça,24,Meio-campista,138.4,164.0,135.2,143.0,0.0,437.59999999999997,278.2,1,715.8
Luiz Miguel Monteiro,33,Meio-campista,138.4,168.0,137.6,130.0,0.0,444.0,267.6,1,711.6
João Guilherme Caldeira,20,Atacante,382.0,334.0,352.5,315.5,0.0,1068.5,668.0,3,1736.5
Rafael Melo,33,Atacante,384.0,347.0,351.0,316.5,0.0,1082.0,667.5,3,1749.5
Dr. Alexandre Mendes,32,Goleiro,0.0,132.0,120.5,116.5,193.0,252.5,430.0,1,682.5
Dr. Yuri Moura,21,Zagueiro,212.3,226.25,227.75,340.8,0.0,666.3,568.55,2,1234.85
Dr. João Vitor Peixoto,28,Zagueiro,212.3,233.0,232.25,344.0,0.0,677.55,576.25,2,1253.8
Dr. Davi Luiz Pinto,32,Lateral,225.6,254.0,254.0,255.5,0.0,733.6,509.5,2,1243.1
Kevin da Cruz,22,Lateral,224.0,272.0,237.2,246.5,0.0,733.2,483.7,2,1216.9
Juan Cardoso,33,Meio-campista,146.8,160.0,130.4,135.0,0.0,437.20000000000005,265.4,1,702.6
Caio Silveira,31,Meio-campista,144.4,162.0,129.6,135.0,0.0,436.0,264.6,1,700.6
Gabriel da Paz,31,Meio-campista,152.8,166.0,135.2,137.0,0.0,454.0,272.2,1,726.2
Felipe Pinto,33,Meio-campista,137.2,168.0,135.2,149.0,0.0,440.4,284.2,1,724.5999999999999
Eduardo da Cunha,23,Atacante,570.0,537.0,551.0,518.0,0.0,1658.0,1069.0,5,2727.0
João Lucas Nogueira,22,Atacante,360.0,342.0,369.0,316.0,0.0,1071.0,685.0,3,1756.0
Gustavo Santos,21,Goleiro,0.0,447.0,425.0,415.0,520.0,872.0,1360.0,4,2232.0
Breno Ribeiro,28,Zagueiro,211.7,229.25,222.5,302.4,0.0,663.45,524.9,2,1188.35
Juan Mendes,25,Zagueiro,314.4,333.0,334.5,434.4,0.0,981.9,768.9,3,1750.8
Benjamin da Luz,23,Lateral,124.8,173.5,151.6,172.0,0.0,449.9,323.6,1,773.5
Dr. Yago Silveira,33,Lateral,327.2,345.0,357.6,363.0,0.0,1029.8000000000002,720.6,3,1750.4
Joaquim Moura,22,Meio-campista,336.0,374.0,324.0,348.0,0.0,1034.0,672.0,3,1706.0
João Felipe Caldeira,32,Meio-campista,145.6,160.0,138.4,134.0,0.0,444.0,272.4,1,716.4
Igor Santos,33,Meio-campista,148.0,166.0,140.0,146.0,0.0,454.0,286.0,1,740.0
Thiago Ferreira,23,Meio-campista,236.0,288.0,239.2,238.0,0.0,763.2,477.2,2,1240.4
Leonardo Caldeira,29,Atacante,286.0,243.0,246.5,219.0,0.0,775.5,465.5,2,1241.0
Leandro Cavalcanti,35,Atacante,284.0,232.0,273.5,215.5,0.0,789.5,489.0,2,1278.5
Matheus Almeida,30,Goleiro,0.0,243.0,221.5,216.5,341.0,464.5,779.0,2,1243.5
Enzo Costa,30,Zagueiro,110.5,122.5,136.0,244.0,0.0,369.0,380.0,1,749.0
Vitor Hugo Aragão,35,Zagueiro,112.3,136.0,133.0,253.60000000000002,0.0,381.3,386.6,1,767.9000000000001
Luiz Otávio Melo,23,Lateral,134.4,155.5,137.2,167.5,0.0,427.09999999999997,304.7,1,731.8
João Felipe Souza,34,Lateral,539.2,564.5,560.0,572.0,0.0,1663.7,1132.0,5,2795.7
Pedro Miguel Farias,20,Meio-campista,239.6,260.0,229.6,248.0,0.0,729.2,477.6,2,1206.8000000000002
Raul Rocha,31,Meio-campista,340.8,384.0,325.6,331.0,0.0,1050.4,656.6,3,1707.0
Thomas Pires,33,Meio-campista,339.6,376.0,332.8,330.0,0.0,1048.4,662.8,3,1711.2
Felipe Cardoso,29,Meio-campista,256.4,300.0,224.0,247.0,0.0,780.4,471.0,2,1251.4
Pedro Azevedo,30,Atacante,400.0,347.0,349.5,322.5,0.0,1096.5,672.0,3,1768.5
Sr. Gabriel Rocha,23,Atacante,300.0,233.0,260.0,223.0,0.0,793.0,483.0,2,1276.0
Diogo Nascimento,22,Goleiro,0.0,335.0,316.5,319.5,444.0,651.5,1080.0,3,1731.5
Renan Souza,20,Zagueiro,111.1,125.5,135.25,208.8,0.0,371.85,344.05,1,715.9000000000001
Erick Alves,22,Zagueiro,414.1,435.25,436.0,534.4,0.0,1285.35,970.4,4,2255.75
Anthony Dias,29,Lateral,239.2,257.0,257.6,254.0,0.0,753.8,511.6,2,1265.4
Marcos Vinicius Melo,32,Lateral,124.0,149.5,137.2,166.0,0.0,410.7,303.2,1,713.9
João Pedro Souza,30,Meio-campista,137.2,188.0,129.6,140.0,0.0,454.79999999999995,269.6,1,724.4
Dr. Theo Ribeiro,35,Meio-campista,254.0,266.0,237.6,235.0,0.0,757.6,472.6,2,1230.2
Luiz Felipe da Paz,35,Meio-campista,150.4,180.0,126.4,146.0,0.0,456.79999999999995,272.4,1,729.1999999999999
Kevin Campos,20,Meio-campista,444.4,500.0,440.0,436.0,0.0,1384.4,876.0,4,2260.4
Eduardo Farias,32,Atacante,190.0,136.0,175.0,120.5,0.0,501.0,295.5,1,796.5
Ryan Freitas,27,Atacante,592.0,536.0,557.0,520.0,0.0,1685.0,1077.0,5,2762.0
Emanuel da Rosa,28,Goleiro,0.0,147.0,124.5,120.0,196.0,271.5,440.5,1,712.0
Kaique Monteiro,35,Zagueiro,312.6,326.25,335.25,402.4,0.0,974.1,737.65,3,1711.75
Fernando Peixoto,30,Zagueiro,209.3,226.25,231.5,331.20000000000005,0.0,667.05,562.7,2,1229.75
Vitor Hugo das Neves,28,Lateral,230.4,273.5,251.6,263.0,0.0,755.5,514.6,2,1270.1
Enrico Ramos,27,Lateral,133.6,161.5,137.2,167.5,0.0,432.3,304.7,1,737.0
Lucas Gabriel da Rosa,35,Meio-campista,150.4,176.0,135.2,148.0,0.0,461.59999999999997,283.2,1,744.8
Heitor Araújo,27,Meio-campista,449.2,480.0,424.8,441.0,0.0,1354.0,865.8,4,2219.8
Dr. Lorenzo Almeida,34,Meio-campista,137.2,198.0,140.0,138.0,0.0,475.2,278.0,1,753.2
Dr. Thiago Teixeira,21,Meio-campista,358.8,378.0,336.0,348.0,0.0,1072.8,684.0,3,1756.8
Yago Freitas,25,Atacante,278.0,246.0,248.0,225.0,0.0,772.0,473.0,2,1245.0
Pedro Rodrigues,23,Atacante,498.0,435.0,449.5,419.5,0.0,1382.5,869.0,4,2251.5
Pedro Miguel Cardoso,24,Goleiro,0.0,232.0,220.0,221.0,308.0,452.0,749.0,2,1201.0
Diogo Carvalho,33,Zagueiro,411.1,432.25,433.0,496.0,0.0,1276.35,929.0,4,2205.35
João Lucas Lima,20,Zagueiro,309.0,336.0,325.5,453.6,0.0,970.5,779.1,3,1749.6
Bruno Rodrigues,27,Lateral,135.2,172.0,154.0,166.0,0.0,461.2,320.0,1,781.2
Thomas Fogaça,32,Lateral,236.8,261.5,245.6,266.0,0.0,743.9,511.6,2,1255.5
Sr. Daniel da Mota,34,Meio-campista,150.4,180.0,132.8,137.0,0.0,463.2,269.8,1,733.0
Igor Rodrigues,22,Meio-campista,255.2,274.0,236.8,234.0,0.0,766.0,470.8,2,1236.8
Thales Almeida,22,Meio-campista,138.4,182.0,132.8,147.0,0.0,453.2,279.8,1,733.0
Bryan Rezende,34,Meio-campista,142.0,190.0,135.2,134.0,0.0,467.2,269.2,1,736.4
Joaquim Peixoto,27,Atacante,198.0,143.0,151.0,120.0,0.0,492.0,271.0,1,763.0
Enzo Cardoso,35,Atacante,180.0,136.0,149.5,118.5,0.0,465.5,268.0,1,733.5
Raul Rezende,29,Goleiro,0.0,346.0,319.0,325.0,417.0,665.0,1061.0,3,1726.0
Sr. Vitor Gabriel Jesus,29,Zagueiro,209.6,224.75,225.5,360.0,0.0,659.85,585.5,2,1245.35
Juan Souza,30,Zagueiro,110.8,130.75,127.75,212.0,0.0,369.3,339.75,1,709.05
Pedro Miguel Gomes,28,Lateral,129.6,170.5,144.4,158.5,0.0,444.5,302.9,1,747.4
Rafael Lima,29,Lateral,339.2,351.0,349.2,373.5,0.0,1039.4,722.7,3,1762.1000000000001
Isaac Cardoso,28,Meio-campista,236.0,294.0,228.0,246.0,0.0,758.0,474.0,2,1232.0
Breno Duarte,23,Meio-campista,248.0,266.0,224.0,230.0,0.0,738.0,454.0,2,1192.0
Paulo Almeida,35,Meio-campista,450.4,470.0,432.0,443.0,0.0,1352.4,875.0,4,2227.4
Bruno da Mata,33,Meio-campista,137.2,194.0,126.4,134.0,0.0,457.6,260.4,1,718.0
Pedro Miguel Dias,23,Atacante,280.0,240.0,246.5,223.5,0.0,766.5,470.0,2,1236.5
Vitor Gabriel Pires,34,Atacante,196.0,142.0,173.5,118.5,0.0,511.5,292.0,1,803.5
Dr. Cauã Gonçalves,28,Goleiro,0.0,140.0,115.5,121.0,217.0,255.5,453.5,1,709.0
Luigi Moreira,35,Zagueiro,112.0,134.5,132.25,199.2,0.0,378.75,331.45,1,710.2
Gabriel Cardoso,31,Zagueiro,214.4,230.0,225.5,305.6,0.0,669.9,531.1,2,1201.0
Sr. Davi Luiz Dias,33,Lateral,230.4,270.5,238.4,246.5,0.0,739.3,484.9,2,1224.1999999999998
Benjamin Carvalho,20,Lateral,234.4,267.5,245.6,266.0,0.0,747.5,511.6,2,1259.1
Kevin Dias,33,Meio-campista,460.0,494.0,438.4,431.0,0.0,1392.4,869.4,4,2261.8
Nathan da Rosa,33,Meio-campista,338.4,366.0,340.0,335.0,0.0,1044.4,675.0,3,1719.4
Dr. Lucas Gabriel Fogaça,31,Meio-campista,143.2,176.0,138.4,148.0,0.0,457.6,286.4,1,744.0
João Felipe Campos,27,Meio-campista,138.4,192.0,126.4,146.0,0.0,456.79999999999995,272.4,1,729.1999999999999
